FILE	missing	percentage
AUSMDU00038403	90	0.054611650485436924
AUSMDU00038412	87	0.052791262135922334
AUSMDU00038413	86	0.052184466
AUSMDU00038418	89	0.054004854
AUSMDU00038419	87	0.052791262135922334
AUSMDU00038420	90	0.054611650485436924
AUSMDU00038421	84	0.050970873786407744
AUSMDU00038436	82	0.049757282
AUSMDU00038437	77	0.046723301
AUSMDU00038460	84	0.050970873786407744
AUSMDU00038461	82	0.049757282
AUSMDU00038462	83	0.050364078
AUSMDU00038463	85	0.05157767
AUSMDU00038464	89	0.054004854
AUSMDU00038465	93	0.056432038834951403
AUSMDU00038466	84	0.050970873786407744
AUSMDU00038467	84	0.050970873786407744
AUSMDU00038468	81	0.049150485436893154
AUSMDU00038482	88	0.053398058
AUSMDU00038483	83	0.050364078
AUSMDU00038487	81	0.049150485436893154
AUSMDU00038490	84	0.050970873786407744
AUSMDU00038491	87	0.052791262135922334
AUSMDU00038512	81	0.049150485436893154
AUSMDU00038516	82	0.049757282
AUSMDU00038521	81	0.049150485436893154
AUSMDU00038522	85	0.05157767
AUSMDU00038523	79	0.047936893
AUSMDU00038525	86	0.052184466
AUSMDU00038528	87	0.052791262135922334
AUSMDU00038529	88	0.053398058
AUSMDU00038530	81	0.049150485436893154
AUSMDU00038609	91	0.055218447
AUSMDU00038610	86	0.052184466
AUSMDU00038611	85	0.05157767
AUSMDU00038612	85	0.05157767
AUSMDU00038613	87	0.052791262135922334
AUSMDU00038617	88	0.053398058
AUSMDU00038618	94	0.057038835
AUSMDU00038619	87	0.052791262135922334
AUSMDU00038627	89	0.054004854
AUSMDU00038628	85	0.05157767
AUSMDU00038629	85	0.05157767
AUSMDU00038630	83	0.050364078
AUSMDU00038636	83	0.050364078
AUSMDU00038637	85	0.05157767
AUSMDU00038645	80	0.048543689
AUSMDU00038646	85	0.05157767
AUSMDU00038647	86	0.052184466
AUSMDU00038648	83	0.050364078
AUSMDU00038649	90	0.054611650485436924
AUSMDU00038650	81	0.049150485436893154
AUSMDU00038658	79	0.047936893
AUSMDU00038668	88	0.053398058
AUSMDU00038669	78	0.047330097087378675
AUSMDU00038672	82	0.049757282
AUSMDU00038673	85	0.05157767
AUSMDU00038687	77	0.046723301
AUSMDU00038689	84	0.050970873786407744
AUSMDU00038690	79	0.047936893
AUSMDU00038691	93	0.056432038834951403
AUSMDU00038692	83	0.050364078
AUSMDU00038693	87	0.052791262135922334
AUSMDU00038694	83	0.050364078
AUSMDU00038702	81	0.049150485436893154
AUSMDU00038703	80	0.048543689
AUSMDU00038704	86	0.052184466
AUSMDU00038706	89	0.054004854
AUSMDU00038707	83	0.050364078
AUSMDU00038708	85	0.05157767
AUSMDU00038709	88	0.053398058
AUSMDU00038710	84	0.050970873786407744
AUSMDU00038711	84	0.050970873786407744
AUSMDU00038712	80	0.048543689
AUSMDU00038713	90	0.054611650485436924
AUSMDU00038714	83	0.050364078
AUSMDU00038715	80	0.048543689
AUSMDU00038716	86	0.052184466
AUSMDU00038717	88	0.053398058
AUSMDU00038718	86	0.052184466
AUSMDU00038719	89	0.054004854
AUSMDU00038727	75	0.045509708737864085
AUSMDU00038875	79	0.047936893
AUSMDU00038876	81	0.049150485436893154
AUSMDU00038882	84	0.050970873786407744
AUSMDU00038888	82	0.049757282
AUSMDU00038889	87	0.052791262135922334
AUSMDU00038890	84	0.050970873786407744
AUSMDU00038891	85	0.05157767
AUSMDU00038892	89	0.054004854
AUSMDU00038893	88	0.053398058
AUSMDU00038894	92	0.055825243
AUSMDU00038898	90	0.054611650485436924
AUSMDU00038905	85	0.05157767
AUSMDU00038906	88	0.053398058
AUSMDU00038907	90	0.054611650485436924
AUSMDU00038914	84	0.050970873786407744
AUSMDU00038920	85	0.05157767
AUSMDU00038921	84	0.050970873786407744
AUSMDU00038922	79	0.047936893
AUSMDU00038943	86	0.052184466
AUSMDU00038944	82	0.049757282
AUSMDU00038956	82	0.049757282
AUSMDU00039040	85	0.05157767
AUSMDU00039041	83	0.050364078
AUSMDU00039042	91	0.055218447
AUSMDU00039043	83	0.050364078
AUSMDU00039044	84	0.050970873786407744
AUSMDU00039045	81	0.049150485436893154
AUSMDU00039046	84	0.050970873786407744
AUSMDU00039047	88	0.053398058
AUSMDU00039048	85	0.05157767
AUSMDU00039049	87	0.052791262135922334
AUSMDU00039050	84	0.050970873786407744
AUSMDU00039051	80	0.048543689
AUSMDU00039052	79	0.047936893
AUSMDU00039060	83	0.050364078
AUSMDU00039097	78	0.047330097087378675
AUSMDU00039098	88	0.053398058
AUSMDU00039099	89	0.054004854
AUSMDU00039100	91	0.055218447
AUSMDU00039101	88	0.053398058
AUSMDU00039102	83	0.050364078
AUSMDU00039107	88	0.053398058
AUSMDU00039108	87	0.052791262135922334
AUSMDU00039117	91	0.055218447
AUSMDU00039118	90	0.054611650485436924
AUSMDU00039119	89	0.054004854
AUSMDU00039120	89	0.054004854
AUSMDU00039139	88	0.053398058
AUSMDU00039141	85	0.05157767
AUSMDU00039142	83	0.050364078
AUSMDU00039143	85	0.05157767
AUSMDU00039144	82	0.049757282
AUSMDU00039145	83	0.050364078
AUSMDU00039146	77	0.046723301
AUSMDU00039148	91	0.055218447
AUSMDU00039164	89	0.054004854
AUSMDU00039165	87	0.052791262135922334
AUSMDU00039169	80	0.048543689
AUSMDU00039284	77	0.046723301
AUSMDU00039285	89	0.054004854
AUSMDU00039309	75	0.045509708737864085
AUSMDU00039310	87	0.052791262135922334
AUSMDU00039311	87	0.052791262135922334
AUSMDU00039312	88	0.053398058
AUSMDU00039313	86	0.052184466
AUSMDU00039314	80	0.048543689
AUSMDU00039316	85	0.05157767
AUSMDU00039319	83	0.050364078
AUSMDU00039320	80	0.048543689
AUSMDU00039321	85	0.05157767
AUSMDU00039322	82	0.049757282
AUSMDU00039323	85	0.05157767
AUSMDU00039324	90	0.054611650485436924
AUSMDU00039333	75	0.045509708737864085
AUSMDU00039334	93	0.056432038834951403
AUSMDU00039335	87	0.052791262135922334
AUSMDU00039336	81	0.049150485436893154
AUSMDU00039337	82	0.049757282
AUSMDU00039338	82	0.049757282
AUSMDU00039339	91	0.055218447
AUSMDU00039340	80	0.048543689
AUSMDU00039372	87	0.052791262135922334
AUSMDU00039373	89	0.054004854
AUSMDU00039374	83	0.050364078
AUSMDU00039375	80	0.048543689
AUSMDU00039376	81	0.049150485436893154
AUSMDU00039377	89	0.054004854
AUSMDU00039378	82	0.049757282
AUSMDU00039444	87	0.052791262135922334
AUSMDU00039483	80	0.048543689
AUSMDU00039484	83	0.050364078
AUSMDU00039486	81	0.049150485436893154
AUSMDU00039487	83	0.050364078
AUSMDU00039528	77	0.046723301
AUSMDU00039560	80	0.048543689
AUSMDU00039561	88	0.053398058
AUSMDU00039562	88	0.053398058
AUSMDU00039568	85	0.05157767
AUSMDU00039569	84	0.050970873786407744
AUSMDU00039570	75	0.045509708737864085
AUSMDU00039571	82	0.049757282
AUSMDU00039572	85	0.05157767
AUSMDU00039573	84	0.050970873786407744
AUSMDU00039592	81	0.049150485436893154
AUSMDU00039597	80	0.048543689
AUSMDU00039598	87	0.052791262135922334
AUSMDU00039606	89	0.054004854
AUSMDU00039607	87	0.052791262135922334
AUSMDU00039608	84	0.050970873786407744
AUSMDU00039609	80	0.048543689
AUSMDU00039610	82	0.049757282
AUSMDU00039627	73	0.044296117
AUSMDU00039632	89	0.054004854
AUSMDU00039633	74	0.044902913
AUSMDU00039634	79	0.047936893
AUSMDU00039638	80	0.048543689
AUSMDU00039639	83	0.050364078
AUSMDU00039640	91	0.055218447
AUSMDU00039641	93	0.056432038834951403
AUSMDU00039642	76	0.046116505
AUSMDU00039643	86	0.052184466
AUSMDU00039644	87	0.052791262135922334
AUSMDU00039667	87	0.052791262135922334
AUSMDU00039668	84	0.050970873786407744
AUSMDU00039691	78	0.047330097087378675
AUSMDU00039692	83	0.050364078
AUSMDU00039699	88	0.053398058
AUSMDU00039700	80	0.048543689
AUSMDU00039701	83	0.050364078
AUSMDU00039702	81	0.049150485436893154
AUSMDU00039703	91	0.055218447
AUSMDU00039704	83	0.050364078
AUSMDU00039705	86	0.052184466
AUSMDU00039706	79	0.047936893
AUSMDU00039707	88	0.053398058
AUSMDU00039749	86	0.052184466
AUSMDU00039750	83	0.050364078
AUSMDU00039751	89	0.054004854
AUSMDU00039752	86	0.052184466
AUSMDU00039753	80	0.048543689
AUSMDU00039754	82	0.049757282
AUSMDU00039806	82	0.049757282
AUSMDU00039807	88	0.053398058
AUSMDU00039808	91	0.055218447
AUSMDU00039809	80	0.048543689
AUSMDU00039810	86	0.052184466
AUSMDU00039811	83	0.050364078
AUSMDU00039818	76	0.046116505
AUSMDU00039819	88	0.053398058
AUSMDU00039820	88	0.053398058
AUSMDU00039821	83	0.050364078
AUSMDU00039823	80	0.048543689
AUSMDU00039824	84	0.050970873786407744
AUSMDU00039825	82	0.049757282
AUSMDU00039826	92	0.055825243
AUSMDU00039831	85	0.05157767
AUSMDU00039832	82	0.049757282
AUSMDU00039833	93	0.056432038834951403
AUSMDU00039892	85	0.05157767
AUSMDU00039894	89	0.054004854
AUSMDU00039895	88	0.053398058
AUSMDU00039896	84	0.050970873786407744
AUSMDU00039897	91	0.055218447
AUSMDU00039898	83	0.050364078
AUSMDU00039899	92	0.055825243
AUSMDU00039900	81	0.049150485436893154
AUSMDU00039901	87	0.052791262135922334
AUSMDU00039903	84	0.050970873786407744
AUSMDU00039904	90	0.054611650485436924
AUSMDU00039905	81	0.049150485436893154
AUSMDU00039906	86	0.052184466
AUSMDU00039907	84	0.050970873786407744
AUSMDU00039914	81	0.049150485436893154
AUSMDU00039915	88	0.053398058
AUSMDU00039971	87	0.052791262135922334
AUSMDU00039972	88	0.053398058
AUSMDU00039973	89	0.054004854
AUSMDU00039974	86	0.052184466
AUSMDU00039975	87	0.052791262135922334
AUSMDU00039976	90	0.054611650485436924
AUSMDU00039977	82	0.049757282
AUSMDU00039978	79	0.047936893
AUSMDU00039979	86	0.052184466
AUSMDU00039984	82	0.049757282
AUSMDU00039989	84	0.050970873786407744
AUSMDU00039996	83	0.050364078
AUSMDU00039999	85	0.05157767
AUSMDU00040000	78	0.047330097087378675
AUSMDU00040001	85	0.05157767
AUSMDU00040002	84	0.050970873786407744
AUSMDU00040005	79	0.047936893
AUSMDU00040006	87	0.052791262135922334
AUSMDU00040007	90	0.054611650485436924
AUSMDU00040008	82	0.049757282
AUSMDU00040009	86	0.052184466
AUSMDU00040010	87	0.052791262135922334
AUSMDU00040011	91	0.055218447
AUSMDU00040012	82	0.049757282
AUSMDU00040013	87	0.052791262135922334
AUSMDU00040015	81	0.049150485436893154
AUSMDU00040018	79	0.047936893
AUSMDU00040019	81	0.049150485436893154
AUSMDU00040020	90	0.054611650485436924
AUSMDU00040021	84	0.050970873786407744
AUSMDU00040064	84	0.050970873786407744
AUSMDU00040065	85	0.05157767
AUSMDU00040068	87	0.052791262135922334
AUSMDU00040069	90	0.054611650485436924
AUSMDU00040070	87	0.052791262135922334
AUSMDU00040071	86	0.052184466
AUSMDU00040072	80	0.048543689
AUSMDU00040073	91	0.055218447
AUSMDU00040074	86	0.052184466
AUSMDU00040075	84	0.050970873786407744
AUSMDU00040076	86	0.052184466
AUSMDU00040077	89	0.054004854
AUSMDU00040078	83	0.050364078
AUSMDU00040079	80	0.048543689
AUSMDU00040080	84	0.050970873786407744
AUSMDU00040081	86	0.052184466
AUSMDU00040082	90	0.054611650485436924
AUSMDU00040083	85	0.05157767
AUSMDU00040084	83	0.050364078
AUSMDU00040085	87	0.052791262135922334
AUSMDU00040086	82	0.049757282
AUSMDU00040117	80	0.048543689
AUSMDU00040125	91	0.055218447
AUSMDU00040127	85	0.05157767
AUSMDU00040155	81	0.049150485436893154
AUSMDU00040168	87	0.052791262135922334
AUSMDU00040173	93	0.056432038834951403
AUSMDU00040176	93	0.056432038834951403
AUSMDU00040187	93	0.056432038834951403
AUSMDU00040188	93	0.056432038834951403
AUSMDU00040189	83	0.050364078
AUSMDU00040190	83	0.050364078
AUSMDU00040191	90	0.054611650485436924
AUSMDU00040192	89	0.054004854
AUSMDU00040193	92	0.055825243
AUSMDU00040194	94	0.057038835
AUSMDU00040198	76	0.046116505
AUSMDU00040199	91	0.055218447
AUSMDU00040203	85	0.05157767
AUSMDU00040211	92	0.055825243
AUSMDU00040212	98	0.059466019
AUSMDU00040213	93	0.056432038834951403
AUSMDU00040215	91	0.055218447
AUSMDU00040216	88	0.053398058
AUSMDU00040232	91	0.055218447
AUSMDU00040233	98	0.059466019
AUSMDU00040237	93	0.056432038834951403
AUSMDU00040274	87	0.052791262135922334
AUSMDU00040275	87	0.052791262135922334
AUSMDU00040276	83	0.050364078
AUSMDU00040277	90	0.054611650485436924
AUSMDU00040278	89	0.054004854
AUSMDU00040279	88	0.053398058
AUSMDU00040280	86	0.052184466
AUSMDU00040281	92	0.055825243
AUSMDU00040283	83	0.050364078
AUSMDU00040284	92	0.055825243
AUSMDU00040285	88	0.053398058
AUSMDU00040286	80	0.048543689
AUSMDU00040287	81	0.049150485436893154
AUSMDU00040288	88	0.053398058
AUSMDU00040309	82	0.049757282
AUSMDU00040316	91	0.055218447
AUSMDU00040317	91	0.055218447
AUSMDU00040318	85	0.05157767
AUSMDU00040322	82	0.049757282
AUSMDU00040336	90	0.054611650485436924
AUSMDU00040339	85	0.05157767
AUSMDU00040340	86	0.052184466
AUSMDU00040341	87	0.052791262135922334
AUSMDU00040342	89	0.054004854
AUSMDU00040343	92	0.055825243
AUSMDU00040344	95	0.057645631
AUSMDU00040345	88	0.053398058
AUSMDU00040346	78	0.047330097087378675
AUSMDU00040347	83	0.050364078
AUSMDU00040348	87	0.052791262135922334
AUSMDU00040349	82	0.049757282
AUSMDU00040350	85	0.05157767
AUSMDU00040351	84	0.050970873786407744
AUSMDU00040352	90	0.054611650485436924
AUSMDU00040417	91	0.055218447
AUSMDU00040418	91	0.055218447
AUSMDU00040419	86	0.052184466
AUSMDU00040425	91	0.055218447
AUSMDU00040427	85	0.05157767
AUSMDU00040428	99	0.060072815533980584
AUSMDU00040429	91	0.055218447
AUSMDU00040430	77	0.046723301
AUSMDU00040431	90	0.054611650485436924
AUSMDU00040445	89	0.054004854
AUSMDU00040446	91	0.055218447
AUSMDU00040447	90	0.054611650485436924
AUSMDU00040448	87	0.052791262135922334
AUSMDU00040449	92	0.055825243
AUSMDU00040450	90	0.054611650485436924
AUSMDU00040451	83	0.050364078
AUSMDU00040474	86	0.052184466
AUSMDU00040475	96	0.058252427184465994
AUSMDU00040476	86	0.052184466
AUSMDU00040477	85	0.05157767
AUSMDU00040478	87	0.052791262135922334
AUSMDU00040479	83	0.050364078
AUSMDU00040524	89	0.054004854
AUSMDU00040525	90	0.054611650485436924
AUSMDU00040526	83	0.050364078
AUSMDU00040530	86	0.052184466
AUSMDU00040536	86	0.052184466
AUSMDU00040537	78	0.047330097087378675
AUSMDU00040538	80	0.048543689
AUSMDU00040539	86	0.052184466
AUSMDU00040540	81	0.049150485436893154
AUSMDU00040541	85	0.05157767
AUSMDU00040542	82	0.049757282
AUSMDU00040543	83	0.050364078
AUSMDU00040544	84	0.050970873786407744
AUSMDU00040545	85	0.05157767
AUSMDU00040546	88	0.053398058
AUSMDU00040547	83	0.050364078
AUSMDU00040548	85	0.05157767
AUSMDU00040556	85	0.05157767
AUSMDU00040576	82	0.049757282
AUSMDU00040577	76	0.046116505
AUSMDU00040578	83	0.050364078
AUSMDU00040583	80	0.048543689
AUSMDU00040584	83	0.050364078
AUSMDU00040585	87	0.052791262135922334
AUSMDU00040586	88	0.053398058
AUSMDU00040587	84	0.050970873786407744
AUSMDU00040588	83	0.050364078
AUSMDU00040590	85	0.05157767
AUSMDU00040591	85	0.05157767
AUSMDU00040592	83	0.050364078
AUSMDU00040599	87	0.052791262135922334
AUSMDU00040600	83	0.050364078
AUSMDU00040601	89	0.054004854
AUSMDU00040602	83	0.050364078
AUSMDU00040603	84	0.050970873786407744
AUSMDU00040604	88	0.053398058
AUSMDU00040605	87	0.052791262135922334
AUSMDU00040606	84	0.050970873786407744
AUSMDU00040607	87	0.052791262135922334
AUSMDU00040608	87	0.052791262135922334
AUSMDU00040609	91	0.055218447
AUSMDU00040618	82	0.049757282
AUSMDU00040619	96	0.058252427184465994
AUSMDU00040620	88	0.053398058
AUSMDU00040632	86	0.052184466
AUSMDU00040633	88	0.053398058
AUSMDU00040657	82	0.049757282
AUSMDU00040712	90	0.054611650485436924
AUSMDU00040713	96	0.058252427184465994
AUSMDU00040715	84	0.050970873786407744
AUSMDU00040721	96	0.058252427184465994
AUSMDU00040725	83	0.050364078
AUSMDU00040737	89	0.054004854
AUSMDU00040747	89	0.054004854
AUSMDU00040748	92	0.055825243
AUSMDU00040749	96	0.058252427184465994
AUSMDU00040750	85	0.05157767
AUSMDU00040751	93	0.056432038834951403
AUSMDU00040752	87	0.052791262135922334
AUSMDU00040765	96	0.058252427184465994
AUSMDU00040767	93	0.056432038834951403
AUSMDU00040784	81	0.049150485436893154
AUSMDU00040841	87	0.052791262135922334
AUSMDU00040842	93	0.056432038834951403
AUSMDU00040843	85	0.05157767
AUSMDU00040844	89	0.054004854
AUSMDU00040845	84	0.050970873786407744
AUSMDU00040848	92	0.055825243
AUSMDU00040849	94	0.057038835
AUSMDU00040862	88	0.053398058
AUSMDU00040863	89	0.054004854
AUSMDU00040864	89	0.054004854
AUSMDU00040874	87	0.052791262135922334
AUSMDU00040875	88	0.053398058
AUSMDU00040876	82	0.049757282
AUSMDU00040877	89	0.054004854
AUSMDU00040884	96	0.058252427184465994
AUSMDU00040885	84	0.050970873786407744
AUSMDU00040887	88	0.053398058
AUSMDU00040888	77	0.046723301
AUSMDU00040889	85	0.05157767
AUSMDU00040890	89	0.054004854
AUSMDU00040891	89	0.054004854
AUSMDU00040892	82	0.049757282
AUSMDU00040893	90	0.054611650485436924
AUSMDU00040908	85	0.05157767
AUSMDU00040942	89	0.054004854
AUSMDU00040943	90	0.054611650485436924
AUSMDU00040944	87	0.052791262135922334
AUSMDU00040945	92	0.055825243
AUSMDU00040957	95	0.057645631
AUSMDU00040970	93	0.056432038834951403
AUSMDU00040971	93	0.056432038834951403
AUSMDU00040972	87	0.052791262135922334
AUSMDU00040973	93	0.056432038834951403
AUSMDU00040974	95	0.057645631
AUSMDU00040975	95	0.057645631
AUSMDU00040976	87	0.052791262135922334
AUSMDU00040977	89	0.054004854
AUSMDU00040979	98	0.059466019
AUSMDU00040980	95	0.057645631
AUSMDU00041036	73	0.044296117
AUSMDU00041041	81	0.049150485436893154
AUSMDU00041042	85	0.05157767
AUSMDU00041043	80	0.048543689
AUSMDU00041055	90	0.054611650485436924
AUSMDU00041056	80	0.048543689
AUSMDU00041057	83	0.050364078
AUSMDU00041058	84	0.050970873786407744
AUSMDU00041059	89	0.054004854
AUSMDU00041060	87	0.052791262135922334
AUSMDU00041061	78	0.047330097087378675
AUSMDU00041062	85	0.05157767
AUSMDU00041063	82	0.049757282
AUSMDU00041099	89	0.054004854
AUSMDU00041100	86	0.052184466
AUSMDU00041105	88	0.053398058
AUSMDU00041106	90	0.054611650485436924
AUSMDU00041112	83	0.050364078
AUSMDU00041113	81	0.049150485436893154
AUSMDU00041114	84	0.050970873786407744
AUSMDU00041115	93	0.056432038834951403
AUSMDU00041125	85	0.05157767
AUSMDU00041126	89	0.054004854
AUSMDU00041127	88	0.053398058
AUSMDU00041128	87	0.052791262135922334
AUSMDU00041129	102	0.061893203883495174
AUSMDU00041130	85	0.05157767
AUSMDU00041131	89	0.054004854
AUSMDU00041132	89	0.054004854
AUSMDU00041133	82	0.049757282
AUSMDU00041134	94	0.057038835
AUSMDU00041135	87	0.052791262135922334
AUSMDU00041136	87	0.052791262135922334
AUSMDU00041137	86	0.052184466
AUSMDU00041138	87	0.052791262135922334
AUSMDU00041139	88	0.053398058
AUSMDU00041337	88	0.053398058
AUSMDU00041339	89	0.054004854
AUSMDU00041342	87	0.052791262135922334
AUSMDU00041343	90	0.054611650485436924
AUSMDU00041344	94	0.057038835
AUSMDU00041380	87	0.052791262135922334
AUSMDU00041404	91	0.055218447
AUSMDU00041406	91	0.055218447
AUSMDU00041410	96	0.058252427184465994
AUSMDU00041411	87	0.052791262135922334
AUSMDU00041412	90	0.054611650485436924
AUSMDU00041413	89	0.054004854
AUSMDU00041414	80	0.048543689
AUSMDU00041415	94	0.057038835
AUSMDU00041416	90	0.054611650485436924
AUSMDU00041439	85	0.05157767
AUSMDU00041440	94	0.057038835
AUSMDU00041469	78	0.047330097087378675
AUSMDU00041475	88	0.053398058
AUSMDU00041476	81	0.049150485436893154
AUSMDU00041482	87	0.052791262135922334
AUSMDU00041483	85	0.05157767
AUSMDU00041486	89	0.054004854
AUSMDU00041487	85	0.05157767
AUSMDU00041488	86	0.052184466
AUSMDU00041489	86	0.052184466
AUSMDU00041491	80	0.048543689
AUSMDU00041520	89	0.054004854
AUSMDU00041521	85	0.05157767
AUSMDU00041577	89	0.054004854
AUSMDU00041578	96	0.058252427184465994
AUSMDU00041588	96	0.058252427184465994
AUSMDU00041589	92	0.055825243
AUSMDU00041663	80	0.048543689
AUSMDU00041670	89	0.054004854
AUSMDU00041671	102	0.061893203883495174
AUSMDU00041673	89	0.054004854
AUSMDU00041674	91	0.055218447
AUSMDU00041675	94	0.057038835
AUSMDU00041676	93	0.056432038834951403
AUSMDU00041677	94	0.057038835
AUSMDU00041678	86	0.052184466
AUSMDU00041679	90	0.054611650485436924
AUSMDU00041680	95	0.057645631
AUSMDU00041681	99	0.060072815533980584
AUSMDU00041682	87	0.052791262135922334
AUSMDU00041683	98	0.059466019
AUSMDU00041694	89	0.054004854
AUSMDU00041696	94	0.057038835
AUSMDU00041698	95	0.057645631
AUSMDU00041699	93	0.056432038834951403
AUSMDU00041700	93	0.056432038834951403
AUSMDU00041702	88	0.053398058
AUSMDU00041703	89	0.054004854
AUSMDU00041704	84	0.050970873786407744
AUSMDU00041716	87	0.052791262135922334
AUSMDU00041719	91	0.055218447
AUSMDU00041720	87	0.052791262135922334
AUSMDU00041724	87	0.052791262135922334
AUSMDU00041735	97	0.058859223
AUSMDU00041736	91	0.055218447
AUSMDU00041737	95	0.057645631
AUSMDU00041738	85	0.05157767
AUSMDU00041849	87	0.052791262135922334
AUSMDU00041850	92	0.055825243
AUSMDU00041851	87	0.052791262135922334
AUSMDU00041852	88	0.053398058
AUSMDU00041854	87	0.052791262135922334
AUSMDU00041855	87	0.052791262135922334
AUSMDU00041856	85	0.05157767
AUSMDU00041857	89	0.054004854
AUSMDU00041858	89	0.054004854
AUSMDU00041859	90	0.054611650485436924
AUSMDU00041860	89	0.054004854
AUSMDU00041861	87	0.052791262135922334
AUSMDU00041862	87	0.052791262135922334
AUSMDU00042031	89	0.054004854
AUSMDU00042032	88	0.053398058
AUSMDU00042033	84	0.050970873786407744
AUSMDU00042035	91	0.055218447
AUSMDU00042036	86	0.052184466
AUSMDU00042037	85	0.05157767
AUSMDU00042038	85	0.05157767
AUSMDU00042039	88	0.053398058
AUSMDU00042040	84	0.050970873786407744
AUSMDU00042041	89	0.054004854
AUSMDU00042042	88	0.053398058
AUSMDU00042043	94	0.057038835
AUSMDU00042044	93	0.056432038834951403
AUSMDU00042045	90	0.054611650485436924
AUSMDU00042046	91	0.055218447
AUSMDU00042047	87	0.052791262135922334
AUSMDU00042048	91	0.055218447
AUSMDU00042049	86	0.052184466
AUSMDU00042050	91	0.055218447
AUSMDU00042051	93	0.056432038834951403
AUSMDU00042052	84	0.050970873786407744
AUSMDU00042053	89	0.054004854
AUSMDU00042054	90	0.054611650485436924
AUSMDU00042179	88	0.053398058
AUSMDU00042202	83	0.050364078
AUSMDU00042208	87	0.052791262135922334
AUSMDU00042210	85	0.05157767
AUSMDU00042211	78	0.047330097087378675
AUSMDU00042212	84	0.050970873786407744
AUSMDU00042213	89	0.054004854
AUSMDU00042214	84	0.050970873786407744
AUSMDU00042215	92	0.055825243
AUSMDU00042216	88	0.053398058
AUSMDU00042217	86	0.052184466
AUSMDU00042224	84	0.050970873786407744
AUSMDU00042233	88	0.053398058
AUSMDU00042234	79	0.047936893
AUSMDU00042247	86	0.052184466
AUSMDU00042248	86	0.052184466
AUSMDU00042249	86	0.052184466
AUSMDU00042250	87	0.052791262135922334
AUSMDU00042251	79	0.047936893
AUSMDU00042252	77	0.046723301
AUSMDU00042266	82	0.049757282
AUSMDU00042267	87	0.052791262135922334
AUSMDU00042269	78	0.047330097087378675
AUSMDU00042270	78	0.047330097087378675
AUSMDU00042282	90	0.054611650485436924
AUSMDU00042285	81	0.049150485436893154
AUSMDU00042307	91	0.055218447
AUSMDU00042315	88	0.053398058
AUSMDU00042317	86	0.052184466
AUSMDU00042331	86	0.052184466
AUSMDU00042339	90	0.054611650485436924
AUSMDU00042341	81	0.049150485436893154
AUSMDU00042355	92	0.055825243
AUSMDU00042363	88	0.053398058
AUSMDU00042385	93	0.056432038834951403
AUSMDU00042387	87	0.052791262135922334
AUSMDU00042409	88	0.053398058
AUSMDU00042411	86	0.052184466
AUSMDU00042433	86	0.052184466
AUSMDU00042435	91	0.055218447
AUSMDU00042457	83	0.050364078
AUSMDU00042459	87	0.052791262135922334
AUSMDU00042471	93	0.056432038834951403
AUSMDU00042479	83	0.050364078
AUSMDU00042481	80	0.048543689
AUSMDU00042574	86	0.052184466
AUSMDU00042575	93	0.056432038834951403
AUSMDU00042578	95	0.057645631
AUSMDU00042622	90	0.054611650485436924
AUSMDU00042632	91	0.055218447
AUSMDU00042633	85	0.05157767
AUSMDU00042639	88	0.053398058
AUSMDU00042645	82	0.049757282
AUSMDU00042647	76	0.046116505
AUSMDU00042649	90	0.054611650485436924
AUSMDU00042661	90	0.054611650485436924
AUSMDU00042662	87	0.052791262135922334
AUSMDU00042663	91	0.055218447
AUSMDU00042664	91	0.055218447
AUSMDU00042665	94	0.057038835
AUSMDU00042666	85	0.05157767
AUSMDU00042667	87	0.052791262135922334
AUSMDU00042668	91	0.055218447
AUSMDU00042669	87	0.052791262135922334
AUSMDU00042670	78	0.047330097087378675
AUSMDU00042684	81	0.049150485436893154
AUSMDU00042698	88	0.053398058
AUSMDU00042714	80	0.048543689
AUSMDU00042715	87	0.052791262135922334
AUSMDU00042716	78	0.047330097087378675
AUSMDU00042717	85	0.05157767
AUSMDU00042718	88	0.053398058
AUSMDU00042719	89	0.054004854
AUSMDU00042720	80	0.048543689
AUSMDU00042721	83	0.050364078
AUSMDU00042772	77	0.046723301
AUSMDU00042774	84	0.050970873786407744
AUSMDU00042780	83	0.050364078
AUSMDU00042804	82	0.049757282
AUSMDU00042805	86	0.052184466
AUSMDU00042824	96	0.058252427184465994
AUSMDU00042825	90	0.054611650485436924
AUSMDU00042826	76	0.046116505
AUSMDU00042827	84	0.050970873786407744
AUSMDU00042828	78	0.047330097087378675
AUSMDU00042835	84	0.050970873786407744
AUSMDU00042836	91	0.055218447
AUSMDU00042837	84	0.050970873786407744
AUSMDU00042838	88	0.053398058
AUSMDU00042839	78	0.047330097087378675
AUSMDU00042840	81	0.049150485436893154
AUSMDU00042841	80	0.048543689
AUSMDU00042842	88	0.053398058
AUSMDU00042844	88	0.053398058
AUSMDU00042845	88	0.053398058
AUSMDU00042846	78	0.047330097087378675
AUSMDU00042847	88	0.053398058
AUSMDU00042848	88	0.053398058
AUSMDU00042849	86	0.052184466
AUSMDU00042850	89	0.054004854
AUSMDU00042851	86	0.052184466
AUSMDU00042852	90	0.054611650485436924
AUSMDU00042871	84	0.050970873786407744
AUSMDU00042872	78	0.047330097087378675
AUSMDU00043603	90	0.054611650485436924
AUSMDU00043604	83	0.050364078
AUSMDU00043605	85	0.05157767
AUSMDU00043608	93	0.056432038834951403
